Order_ID,Order_Time,City,Restaurant,Order_Value,Delivery_Fee,Discount,Payment_Mode,Delivery_Time_Min,Final_Amount
ORD101475,2023-03-03 11:00:00,Mumbai,Pizza Corner,421.64,83.19,88.46,Card,69,416.37
ORD101476,2023-03-03 12:00:00,Bangalore,South Express,1268.7,89.91,68.96,UPI,51,1289.65
ORD101477,2023-03-03 13:00:00,Kolkata,South Express,541.34,99.47,333.37,UPI,50,307.44000000000005
ORD101478,2023-03-03 14:00:00,Pune,Biryani House,1469.67,31.64,471.3,Cash,42,1030.0100000000002
ORD101479,2023-03-03 15:00:00,Delhi,Spice Hub,1371.95,80.42,388.89,Cash,72,1063.48
ORD101480,2023-03-03 16:00:00,Hyderabad,Urban Tadka,1712.94,90.03,406.77,Card,70,1396.2
ORD101481,2023-03-03 17:00:00,Hyderabad,South Express,1703.21,94.18,105.01,Wallet,11,1692.38
ORD101482,2023-03-03 18:00:00,Kolkata,Spice Hub,1663.3,38.8,297.31,Wallet,83,1404.79
ORD101483,2023-03-03 19:00:00,Hyderabad,Biryani House,1847.0,65.06,266.54,Cash,40,1645.52
ORD101484,2023-03-03 20:00:00,Mumbai,Urban Tadka,1513.13,51.52,379.42,UPI,85,1185.23
ORD101485,2023-03-03 21:00:00,Delhi,Urban Tadka,1509.73,8.68,50.28,Wallet,62,1468.13
ORD101486,2023-03-03 22:00:00,Pune,Urban Tadka,170.99,65.14,150.31,Card,16,85.82
ORD101487,2023-03-03 23:00:00,Bangalore,South Express,1857.77,48.86,135.48,UPI,29,1771.1499999999999
ORD101488,2023-03-04 00:00:00,Kolkata,Pizza Corner,494.84,89.26,36.8,Wallet,19,547.3000000000001
ORD101489,2023-03-04 01:00:00,Pune,Tandoori Nights,1318.87,22.78,281.42,Cash,51,1060.2299999999998
ORD101490,2023-03-04 02:00:00,Bangalore,Biryani House,605.26,27.91,359.48,Wallet,71,273.68999999999994
ORD101491,2023-03-04 03:00:00,Hyderabad,South Express,1435.79,73.49,338.74,Card,12,1170.54
ORD101492,2023-03-04 04:00:00,Bangalore,Urban Tadka,1837.65,24.15,393.25,Wallet,89,1468.5500000000002
ORD101493,2023-03-04 05:00:00,Hyderabad,Spice Hub,1436.26,92.97,264.53,Cash,82,1264.7
ORD101494,2023-03-04 06:00:00,Kolkata,Urban Tadka,1258.73,76.23,429.7,Cash,16,905.26
ORD101495,2023-03-04 07:00:00,Pune,Biryani House,1563.95,12.64,11.55,UPI,53,1565.0400000000002
ORD101496,2023-03-04 08:00:00,Delhi,Pizza Corner,244.67,7.07,338.07,Wallet,68,-86.33000000000001
ORD101497,2023-03-04 09:00:00,Bangalore,Tandoori Nights,1541.91,7.19,185.2,Cash,21,1363.9
ORD101498,2023-03-04 10:00:00,Bangalore,Urban Tadka,929.38,54.16,290.55,UPI,73,692.99
ORD101499,2023-03-04 11:00:00,Delhi,Urban Tadka,1510.64,23.07,325.56,Card,15,1208.15
ORD101500,2023-03-04 12:00:00,Chennai,Tandoori Nights,397.22,41.81,395.57,UPI,29,43.460000000000036
ORD101501,2023-03-04 13:00:00,Bangalore,Biryani House,835.85,29.88,141.99,UPI,12,723.74
ORD101502,2023-03-04 14:00:00,Delhi,Pizza Corner,1143.29,47.44,104.35,Wallet,29,1086.38
ORD101503,2023-03-04 15:00:00,Kolkata,Biryani House,1610.35,7.98,258.06,Card,47,1360.27
ORD101504,2023-03-04 16:00:00,Pune,Urban Tadka,1983.76,17.51,378.22,UPI,50,1623.05
ORD101505,2023-03-04 17:00:00,Bangalore,Pizza Corner,673.67,19.81,437.08,Wallet,15,256.3999999999999
ORD101506,2023-03-04 18:00:00,Pune,Pizza Corner,1567.66,84.93,402.68,Cash,29,1249.91
ORD101507,2023-03-04 19:00:00,Hyderabad,Tandoori Nights,1378.71,51.09,363.6,UPI,83,1066.1999999999998
ORD101508,2023-03-04 20:00:00,Hyderabad,Pizza Corner,312.55,87.67,421.64,Wallet,51,-21.41999999999996
ORD101509,2023-03-04 21:00:00,Delhi,Biryani House,1924.8,58.55,219.54,UPI,76,1763.81
ORD101510,2023-03-04 22:00:00,Bangalore,Tandoori Nights,1830.61,42.25,278.38,Card,48,1594.48
ORD101511,2023-03-04 23:00:00,Chennai,Tandoori Nights,,95.72,14.16,Wallet,14,
ORD101512,2023-03-05 00:00:00,Delhi,Pizza Corner,1505.81,5.88,92.33,Wallet,53,1419.3600000000001
ORD101513,2023-03-05 01:00:00,Delhi,Urban Tadka,1837.84,31.2,22.66,Card,59,1846.3799999999999
ORD101514,2023-03-05 02:00:00,Pune,Tandoori Nights,1431.7,97.21,299.8,Cash,52,1229.1100000000001
ORD101515,2023-03-05 03:00:00,Pune,Spice Hub,1809.0,24.6,243.93,UPI,52,1589.6699999999998
ORD101516,2023-03-05 04:00:00,Bangalore,Tandoori Nights,1780.6,80.76,187.05,Card,37,1674.31
ORD101517,2023-03-05 05:00:00,Mumbai,Urban Tadka,867.43,86.72,35.89,Card,41,918.26
ORD101518,2023-03-05 06:00:00,Bangalore,Urban Tadka,760.31,2.53,37.94,UPI,63,724.8999999999999
ORD101519,2023-03-05 07:00:00,Chennai,Pizza Corner,1052.96,66.81,477.1,Card,65,642.67
ORD101520,2023-03-05 08:00:00,Bangalore,Tandoori Nights,1457.48,47.01,495.76,Wallet,35,1008.73
ORD101521,2023-03-05 09:00:00,Kolkata,Pizza Corner,593.16,92.55,459.29,Card,26,226.4199999999999
ORD101522,2023-03-05 10:00:00,Delhi,Pizza Corner,,55.65,187.38,Wallet,82,
ORD101523,2023-03-05 11:00:00,Hyderabad,Tandoori Nights,613.35,71.65,430.11,Card,42,254.89
ORD101524,2023-03-05 12:00:00,Chennai,Pizza Corner,1312.84,35.46,69.13,Card,52,1279.17
ORD101525,2023-03-05 13:00:00,Delhi,Spice Hub,516.88,79.12,141.42,Cash,37,454.58000000000004
ORD101526,2023-03-05 14:00:00,Bangalore,Urban Tadka,1986.09,15.36,447.99,Wallet,29,1553.4599999999998
ORD101527,2023-03-05 15:00:00,Pune,Pizza Corner,1832.06,89.25,68.77,Cash,20,1852.54
ORD101528,2023-03-05 16:00:00,Mumbai,South Express,260.55,8.47,345.26,Wallet,83,-76.23999999999995
ORD101529,2023-03-05 17:00:00,Delhi,Urban Tadka,515.3,15.56,289.8,UPI,19,241.0599999999999
ORD101530,2023-03-05 18:00:00,Mumbai,Urban Tadka,,20.98,197.91,UPI,46,
ORD101531,2023-03-05 19:00:00,Chennai,Spice Hub,1301.88,38.35,434.82,Cash,29,905.4100000000001
ORD101532,2023-03-05 20:00:00,Delhi,Urban Tadka,1352.06,39.62,133.05,Cash,48,1258.6299999999999
ORD101533,2023-03-05 21:00:00,Hyderabad,Biryani House,750.09,23.8,361.99,Cash,58,411.9
ORD101534,2023-03-05 22:00:00,Mumbai,Tandoori Nights,899.03,13.65,313.43,Wallet,17,599.25
ORD101535,2023-03-05 23:00:00,Pune,Biryani House,396.2,17.47,125.53,UPI,31,288.14
ORD101536,2023-03-06 00:00:00,Chennai,Biryani House,1218.27,35.17,12.04,UPI,15,1241.4
ORD101537,2023-03-06 01:00:00,Bangalore,Spice Hub,833.25,68.58,169.55,Card,60,732.28
ORD101538,2023-03-06 02:00:00,Pune,South Express,1335.86,94.55,56.8,UPI,75,1373.61
ORD101539,2023-03-06 03:00:00,Chennai,Tandoori Nights,615.83,81.74,329.33,UPI,17,368.24000000000007
ORD101540,2023-03-06 04:00:00,Mumbai,Biryani House,1901.03,12.09,0.59,Cash,74,1912.53
ORD101541,2023-03-06 05:00:00,Delhi,Tandoori Nights,365.16,90.86,296.48,Card,53,159.54000000000002
ORD101542,2023-03-06 06:00:00,Mumbai,Pizza Corner,907.18,21.3,65.13,UPI,35,863.3499999999999
ORD101543,2023-03-06 07:00:00,Bangalore,South Express,1025.18,88.28,181.52,UPI,54,931.94
ORD101544,2023-03-06 08:00:00,Kolkata,Urban Tadka,1451.55,97.8,191.11,Card,28,1358.2399999999998
ORD101545,2023-03-06 09:00:00,Hyderabad,Tandoori Nights,660.2,86.95,254.6,Wallet,37,492.55000000000007
ORD101546,2023-03-06 10:00:00,Bangalore,Urban Tadka,287.1,25.69,10.11,Card,37,302.68
ORD101547,2023-03-06 11:00:00,Delhi,South Express,605.72,73.05,286.53,Cash,48,392.24
ORD101548,2023-03-06 12:00:00,Hyderabad,Spice Hub,971.2,99.91,444.48,UPI,69,626.6300000000001
ORD101549,2023-03-06 13:00:00,Pune,Biryani House,1973.83,32.81,19.96,UPI,82,1986.6799999999998
ORD101550,2023-03-06 14:00:00,Hyderabad,Spice Hub,1672.05,41.71,170.47,Wallet,77,1543.29
ORD101551,2023-03-06 15:00:00,Chennai,Tandoori Nights,574.62,55.06,123.63,Wallet,27,506.05000000000007
ORD101552,2023-03-06 16:00:00,Mumbai,Tandoori Nights,1146.48,92.48,16.28,Wallet,75,1222.68
ORD101553,2023-03-06 17:00:00,Kolkata,Pizza Corner,510.22,47.14,53.04,Wallet,10,504.32
ORD101554,2023-03-06 18:00:00,Delhi,South Express,347.2,1.14,269.96,Cash,64,78.38
ORD101555,2023-03-06 19:00:00,Hyderabad,Biryani House,1588.87,49.26,289.82,Wallet,79,1348.31
ORD101556,2023-03-06 20:00:00,Pune,South Express,1596.11,43.78,396.74,UPI,71,1243.1499999999999
ORD101557,2023-03-06 21:00:00,Mumbai,Pizza Corner,1970.24,98.48,47.08,Wallet,81,2021.6399999999999
ORD101558,2023-03-06 22:00:00,Mumbai,Spice Hub,1367.84,75.02,200.61,Card,64,1242.25
ORD101559,2023-03-06 23:00:00,Mumbai,Pizza Corner,900.83,24.32,22.19,Cash,67,902.96
ORD101560,2023-03-07 00:00:00,Pune,Pizza Corner,497.59,82.61,232.73,UPI,42,347.4699999999999
ORD101561,2023-03-07 01:00:00,Delhi,Spice Hub,1397.28,80.81,487.51,Cash,67,990.5799999999999
ORD101562,2023-03-07 02:00:00,Bangalore,Spice Hub,1899.76,20.41,110.36,Cash,82,1809.8100000000002
ORD101563,2023-03-07 03:00:00,Mumbai,South Express,396.86,64.43,437.33,UPI,37,23.960000000000036
ORD101564,2023-03-07 04:00:00,Pune,Tandoori Nights,1594.82,45.97,479.09,Card,74,1161.7
ORD101565,2023-03-07 05:00:00,Chennai,Tandoori Nights,1222.43,8.99,447.46,Cash,56,783.96
ORD101566,2023-03-07 06:00:00,Hyderabad,South Express,1227.32,0.4,322.47,Cash,66,905.25
ORD101567,2023-03-07 07:00:00,,Biryani House,352.69,23.39,144.34,UPI,38,231.73999999999998
ORD101568,2023-03-07 08:00:00,Pune,Biryani House,494.52,33.36,193.78,Card,47,334.1
ORD101569,2023-03-07 09:00:00,Mumbai,South Express,729.45,22.85,419.73,Card,31,332.57000000000005
ORD101570,2023-03-07 10:00:00,Bangalore,Pizza Corner,1666.25,51.13,437.89,UPI,10,1279.4900000000002
ORD101571,2023-03-07 11:00:00,Hyderabad,Urban Tadka,553.47,56.18,479.55,Wallet,22,130.09999999999997
ORD101572,2023-03-07 12:00:00,Mumbai,Biryani House,1271.73,30.08,462.34,Card,61,839.47
ORD101573,2023-03-07 13:00:00,Hyderabad,South Express,1424.6,56.83,367.56,Card,24,1113.87
ORD101574,2023-03-07 14:00:00,Pune,Tandoori Nights,1716.98,93.97,438.99,Wallet,72,1371.96
ORD101575,2023-03-07 15:00:00,Pune,Tandoori Nights,1396.5,74.29,403.7,UPI,57,1067.09
ORD101576,2023-03-07 16:00:00,Bangalore,Tandoori Nights,1564.66,74.47,155.83,Wallet,47,1483.3000000000002
ORD101577,2023-03-07 17:00:00,Kolkata,Pizza Corner,220.4,55.0,44.04,Cash,85,231.35999999999999
ORD101578,2023-03-07 18:00:00,Chennai,Tandoori Nights,1088.05,9.27,499.17,Wallet,54,598.1499999999999
ORD101579,2023-03-07 19:00:00,Mumbai,Pizza Corner,411.73,40.37,52.87,Cash,18,399.23
ORD101580,2023-03-07 20:00:00,Hyderabad,Urban Tadka,1722.71,3.98,80.21,Wallet,34,1646.48
ORD101581,2023-03-07 21:00:00,Pune,Spice Hub,150.46,52.26,185.67,UPI,37,17.05000000000001
ORD101582,2023-03-07 22:00:00,Kolkata,Spice Hub,528.19,18.72,68.91,Cash,73,478.0000000000001
ORD101583,2023-03-07 23:00:00,Delhi,Spice Hub,971.51,0.16,373.38,Card,33,598.29
ORD101584,2023-03-08 00:00:00,Bangalore,Tandoori Nights,809.27,10.83,384.35,Wallet,51,435.75
ORD101585,2023-03-08 01:00:00,Pune,South Express,991.81,97.69,363.15,Card,57,726.35
ORD101586,2023-03-08 02:00:00,Chennai,Urban Tadka,262.8,86.06,135.45,Cash,26,213.41000000000003
ORD101587,2023-03-08 03:00:00,Delhi,South Express,263.89,64.38,382.04,UPI,53,-53.77000000000004
ORD101588,2023-03-08 04:00:00,Bangalore,Spice Hub,1701.74,40.78,149.62,Card,77,1592.9
ORD101589,2023-03-08 05:00:00,Hyderabad,Spice Hub,1217.67,76.65,27.15,Cash,79,1267.17
ORD101590,2023-03-08 06:00:00,Mumbai,South Express,1764.69,62.03,75.38,Card,70,1751.3400000000001
ORD101591,2023-03-08 07:00:00,Hyderabad,Tandoori Nights,528.25,90.63,277.31,Wallet,40,341.57
ORD101592,2023-03-08 08:00:00,Delhi,Pizza Corner,,1.24,260.48,UPI,43,
ORD101593,2023-03-08 09:00:00,Bangalore,Pizza Corner,1611.94,64.75,464.64,Cash,24,1212.0500000000002
ORD101594,2023-03-08 10:00:00,Delhi,Urban Tadka,636.41,87.09,436.77,UPI,86,286.73
ORD101595,2023-03-08 11:00:00,,Biryani House,721.35,29.01,239.47,Card,81,510.89
ORD101596,2023-03-08 12:00:00,Pune,Pizza Corner,1979.27,39.44,80.01,Wallet,83,1938.7
ORD101597,2023-03-08 13:00:00,Pune,Pizza Corner,1878.11,16.73,197.61,Card,60,1697.23
ORD101598,2023-03-08 14:00:00,Chennai,Urban Tadka,,74.09,52.04,Card,48,
ORD101599,2023-03-08 15:00:00,Hyderabad,Urban Tadka,1576.25,25.14,174.49,UPI,71,1426.9
ORD101600,2023-03-08 16:00:00,Kolkata,Pizza Corner,973.54,45.85,166.17,UPI,71,853.22
ORD101601,2023-03-08 17:00:00,Kolkata,South Express,449.04,32.23,74.97,Cash,10,406.30000000000007
ORD101602,2023-03-08 18:00:00,Chennai,Urban Tadka,281.7,72.65,41.52,Wallet,72,312.83000000000004
ORD101603,2023-03-08 19:00:00,Pune,South Express,1746.94,30.53,367.74,Card,70,1409.73
ORD101604,2023-03-08 20:00:00,Bangalore,Urban Tadka,,90.85,19.68,Cash,75,
ORD101605,2023-03-08 21:00:00,Kolkata,Biryani House,267.99,16.99,460.88,Card,47,-175.89999999999998
ORD101606,2023-03-08 22:00:00,Bangalore,Pizza Corner,431.05,2.99,142.44,Card,77,291.6
ORD101607,2023-03-08 23:00:00,Bangalore,Tandoori Nights,1525.13,76.2,402.66,Wallet,40,1198.67
ORD101608,2023-03-09 00:00:00,Delhi,Tandoori Nights,887.15,58.74,417.59,Card,52,528.3
ORD101609,2023-03-09 01:00:00,Mumbai,South Express,318.19,85.9,496.65,Wallet,71,-92.55999999999995
ORD101610,2023-03-09 02:00:00,Mumbai,Pizza Corner,1237.74,13.32,131.91,Card,52,1119.1499999999999
ORD101611,2023-03-09 03:00:00,Kolkata,Spice Hub,714.55,14.8,389.19,UPI,25,340.1599999999999
ORD101612,2023-03-09 04:00:00,Bangalore,Biryani House,568.85,21.19,110.02,Cash,82,480.0200000000001
ORD101613,2023-03-09 05:00:00,Kolkata,South Express,1563.91,4.56,374.71,Card,27,1193.76
ORD101614,2023-03-09 06:00:00,Mumbai,Tandoori Nights,1512.61,49.52,213.81,Cash,76,1348.32
ORD101615,2023-03-09 07:00:00,Delhi,Pizza Corner,493.57,1.16,1.35,UPI,70,493.38
ORD101616,2023-03-09 08:00:00,Mumbai,South Express,812.85,55.64,218.34,UPI,15,650.15
ORD101617,2023-03-09 09:00:00,Hyderabad,Urban Tadka,143.75,5.48,212.45,Wallet,80,-63.22
ORD101618,2023-03-09 10:00:00,,Pizza Corner,763.83,73.44,264.63,Card,88,572.64
ORD101619,2023-03-09 11:00:00,Bangalore,Urban Tadka,1533.78,81.31,42.26,Cash,28,1572.83
ORD101620,2023-03-09 12:00:00,Bangalore,Spice Hub,1619.76,0.14,317.35,Wallet,39,1302.5500000000002
ORD101621,2023-03-09 13:00:00,Delhi,Tandoori Nights,1199.78,14.88,71.86,Cash,39,1142.8000000000002
ORD101622,2023-03-09 14:00:00,Bangalore,Spice Hub,1210.84,39.0,140.28,Wallet,33,1109.56
ORD101623,2023-03-09 15:00:00,Hyderabad,South Express,878.82,2.88,220.07,Cash,43,661.6300000000001
ORD101624,2023-03-09 16:00:00,Bangalore,South Express,1920.29,10.72,269.08,UPI,43,1661.93
ORD101625,2023-03-09 17:00:00,Bangalore,South Express,905.6,40.39,79.45,Cash,43,866.54
ORD101626,2023-03-09 18:00:00,Hyderabad,Tandoori Nights,1315.75,48.03,215.75,Wallet,73,1148.03
ORD101627,2023-03-09 19:00:00,Chennai,Urban Tadka,1185.82,89.02,290.35,Wallet,84,984.4899999999999
ORD101628,2023-03-09 20:00:00,Pune,Tandoori Nights,1676.45,55.31,219.64,Card,77,1512.12
ORD101629,2023-03-09 21:00:00,Hyderabad,South Express,363.75,73.4,399.79,Card,71,37.35999999999996
ORD101630,2023-03-09 22:00:00,,South Express,1506.08,30.26,492.47,UPI,72,1043.87
ORD101631,2023-03-09 23:00:00,Chennai,Spice Hub,1635.46,48.93,117.96,Wallet,27,1566.43
ORD101632,2023-03-10 00:00:00,Pune,Spice Hub,,88.76,301.3,Card,44,
ORD101633,2023-03-10 01:00:00,Pune,South Express,1182.84,2.84,476.35,Wallet,73,709.3299999999998
ORD101634,2023-03-10 02:00:00,Kolkata,Pizza Corner,1809.05,37.19,295.49,UPI,62,1550.75
ORD101635,2023-03-10 03:00:00,Chennai,Urban Tadka,1961.07,88.1,386.7,UPI,68,1662.47
ORD101636,2023-03-10 04:00:00,Bangalore,Pizza Corner,1917.32,53.94,424.57,UPI,19,1546.69
ORD101637,2023-03-10 05:00:00,Kolkata,Tandoori Nights,372.23,10.89,352.48,Cash,73,30.639999999999986
ORD101638,2023-03-10 06:00:00,Bangalore,South Express,836.87,29.65,66.28,Cash,70,800.24
ORD101639,2023-03-10 07:00:00,Kolkata,Tandoori Nights,364.41,79.16,236.05,Wallet,40,207.52000000000004
ORD101640,2023-03-10 08:00:00,Pune,Urban Tadka,225.26,11.02,102.72,Card,46,133.56
ORD101641,2023-03-10 09:00:00,Delhi,Spice Hub,1913.92,14.33,208.47,Cash,31,1719.78
ORD101642,2023-03-10 10:00:00,Mumbai,Biryani House,484.0,49.34,38.54,Card,82,494.8
ORD101643,2023-03-10 11:00:00,Chennai,Urban Tadka,705.4,77.11,52.57,Wallet,53,729.9399999999999
ORD101644,2023-03-10 12:00:00,Hyderabad,Urban Tadka,1585.82,32.87,155.37,Cash,46,1463.3199999999997
ORD101645,2023-03-10 13:00:00,Chennai,South Express,1757.91,18.93,470.19,Card,41,1306.65
ORD101646,2023-03-10 14:00:00,Bangalore,Biryani House,1900.21,3.13,473.28,Cash,54,1430.0600000000002
ORD101647,2023-03-10 15:00:00,Bangalore,Biryani House,1496.21,94.8,451.08,UPI,43,1139.93
ORD101648,2023-03-10 16:00:00,Pune,South Express,1651.74,6.07,371.61,Cash,34,1286.1999999999998
ORD101649,2023-03-10 17:00:00,Kolkata,Urban Tadka,1949.91,92.52,330.0,Cash,24,1712.43
ORD101650,2023-03-10 18:00:00,Mumbai,Urban Tadka,218.85,60.14,489.07,Wallet,14,-210.07999999999998
ORD101651,2023-03-10 19:00:00,Chennai,Spice Hub,189.89,56.9,105.91,Cash,14,140.88
ORD101652,2023-03-10 20:00:00,Chennai,Urban Tadka,275.4,55.81,222.39,UPI,55,108.82
ORD101653,2023-03-10 21:00:00,Pune,Spice Hub,279.37,21.62,190.52,Card,10,110.47
ORD101654,2023-03-10 22:00:00,Chennai,South Express,874.17,48.45,330.07,Wallet,87,592.55
ORD101655,2023-03-10 23:00:00,Mumbai,Urban Tadka,324.1,84.26,353.7,UPI,38,54.660000000000025
ORD101656,2023-03-11 00:00:00,Hyderabad,Tandoori Nights,751.43,43.41,326.28,UPI,31,468.55999999999995
ORD101657,2023-03-11 01:00:00,Pune,South Express,1817.76,6.59,482.41,Card,56,1341.9399999999998
ORD101658,2023-03-11 02:00:00,Hyderabad,Tandoori Nights,125.43,15.19,284.32,Card,75,-143.7
ORD101659,2023-03-11 03:00:00,Pune,Tandoori Nights,1068.27,18.4,394.97,UPI,45,691.7
ORD101660,2023-03-11 04:00:00,Delhi,Urban Tadka,1122.75,67.33,105.23,UPI,54,1084.85
ORD101661,2023-03-11 05:00:00,Pune,South Express,898.07,24.68,389.92,UPI,33,532.8299999999999
ORD101662,2023-03-11 06:00:00,Mumbai,Tandoori Nights,389.71,54.12,195.94,UPI,57,247.89
ORD101663,2023-03-11 07:00:00,Chennai,Urban Tadka,852.46,94.65,475.5,UPI,10,471.61
ORD101664,2023-03-11 08:00:00,Chennai,Biryani House,297.36,51.27,225.31,Wallet,28,123.32
ORD101665,2023-03-11 09:00:00,Delhi,South Express,893.7,26.19,60.63,Card,62,859.2600000000001
ORD101666,2023-03-11 10:00:00,Delhi,South Express,259.74,69.0,380.66,Card,64,-51.920000000000016
ORD101667,2023-03-11 11:00:00,Kolkata,South Express,992.31,90.57,440.32,Cash,34,642.56
ORD101668,2023-03-11 12:00:00,Kolkata,Pizza Corner,402.18,35.52,412.68,UPI,12,25.019999999999982
ORD101669,2023-03-11 13:00:00,Hyderabad,Biryani House,205.11,52.43,57.87,Card,38,199.67000000000002
ORD101670,2023-03-11 14:00:00,Pune,Biryani House,1427.6,24.04,456.64,UPI,65,994.9999999999999
ORD101671,2023-03-11 15:00:00,Bangalore,Urban Tadka,1552.41,90.93,441.98,Wallet,38,1201.3600000000001
ORD101672,2023-03-11 16:00:00,Chennai,Urban Tadka,228.79,49.46,155.06,Cash,54,123.19
ORD101673,2023-03-11 17:00:00,Bangalore,Urban Tadka,1624.12,79.42,46.06,Wallet,65,1657.48
ORD101674,2023-03-11 18:00:00,Kolkata,Biryani House,1553.58,43.82,430.18,Cash,30,1167.2199999999998
ORD101675,2023-03-11 19:00:00,Delhi,Tandoori Nights,279.03,77.86,315.53,Card,84,41.360000000000014
ORD101676,2023-03-11 20:00:00,Pune,South Express,1293.13,39.15,308.76,Wallet,58,1023.5200000000002
ORD101677,2023-03-11 21:00:00,Hyderabad,Tandoori Nights,666.75,58.55,11.66,Card,53,713.64
ORD101678,2023-03-11 22:00:00,Hyderabad,Biryani House,1085.67,64.45,278.3,Wallet,78,871.8200000000002
ORD101679,2023-03-11 23:00:00,Mumbai,Spice Hub,485.7,54.84,312.56,Wallet,86,227.97999999999996
ORD101680,2023-03-12 00:00:00,Bangalore,Tandoori Nights,712.35,0.21,200.18,Wallet,24,512.3800000000001
ORD101681,2023-03-12 01:00:00,Delhi,South Express,1077.28,20.67,295.15,UPI,88,802.8000000000001
ORD101682,2023-03-12 02:00:00,Kolkata,Urban Tadka,1684.14,3.76,123.92,Wallet,78,1563.98
ORD101683,2023-03-12 03:00:00,Bangalore,Urban Tadka,1745.31,22.86,15.93,Card,52,1752.2399999999998
ORD101684,2023-03-12 04:00:00,Chennai,Urban Tadka,378.72,48.12,427.45,Card,46,-0.6099999999999568
ORD101685,2023-03-12 05:00:00,Mumbai,Pizza Corner,1430.68,1.45,387.88,Cash,89,1044.25
ORD101686,2023-03-12 06:00:00,Bangalore,Spice Hub,227.97,71.42,342.3,Cash,59,-42.910000000000025
ORD101687,2023-03-12 07:00:00,Chennai,South Express,,95.99,119.84,Cash,40,
ORD101688,2023-03-12 08:00:00,Pune,Spice Hub,709.18,98.46,439.41,Cash,30,368.22999999999996
ORD101689,2023-03-12 09:00:00,Delhi,Tandoori Nights,1920.77,55.2,162.55,UPI,39,1813.42
ORD101690,2023-03-12 10:00:00,Chennai,Tandoori Nights,346.18,91.58,87.71,UPI,47,350.05
ORD101691,2023-03-12 11:00:00,Bangalore,South Express,1510.89,29.29,481.93,Cash,71,1058.25
ORD101692,2023-03-12 12:00:00,Chennai,South Express,351.44,74.06,65.59,Wallet,21,359.90999999999997
ORD101693,2023-03-12 13:00:00,Mumbai,Urban Tadka,324.22,90.0,433.06,Cash,86,-18.839999999999975
ORD101694,2023-03-12 14:00:00,Hyderabad,Urban Tadka,1712.73,54.13,485.89,Card,37,1280.9700000000003
ORD101695,2023-03-12 15:00:00,Mumbai,Tandoori Nights,632.84,21.55,281.81,Card,80,372.58
ORD101696,2023-03-12 16:00:00,Kolkata,Spice Hub,647.67,28.79,481.19,Wallet,19,195.26999999999992
ORD101697,2023-03-12 17:00:00,Chennai,Pizza Corner,1527.26,2.12,435.13,UPI,83,1094.25
ORD101698,2023-03-12 18:00:00,Delhi,Tandoori Nights,883.48,47.76,38.04,UPI,63,893.2
ORD101699,2023-03-12 19:00:00,Bangalore,Urban Tadka,1141.82,64.43,317.55,Wallet,41,888.7
ORD101700,2023-03-12 20:00:00,Bangalore,Spice Hub,1834.58,66.04,225.01,Cash,77,1675.61
ORD101701,2023-03-12 21:00:00,Hyderabad,Pizza Corner,199.8,2.09,383.41,Card,51,-181.52
ORD101702,2023-03-12 22:00:00,Chennai,South Express,704.17,30.97,15.34,Wallet,46,719.8
ORD101703,2023-03-12 23:00:00,Delhi,Biryani House,916.65,61.66,159.68,Card,17,818.6299999999999
ORD101704,2023-03-13 00:00:00,Kolkata,Tandoori Nights,1629.01,58.83,47.77,Wallet,62,1640.07
ORD101705,2023-03-13 01:00:00,Chennai,Biryani House,1438.24,46.04,340.71,UPI,65,1143.57
ORD101706,2023-03-13 02:00:00,Pune,Pizza Corner,1721.01,26.28,164.18,Wallet,58,1583.11
ORD101707,2023-03-13 03:00:00,Chennai,Biryani House,1796.55,31.75,337.55,Wallet,83,1490.75
ORD101708,2023-03-13 04:00:00,Chennai,South Express,841.62,75.99,393.46,Card,77,524.1500000000001
ORD101709,2023-03-13 05:00:00,Chennai,Spice Hub,1966.36,82.78,287.62,Card,22,1761.52
ORD101710,2023-03-13 06:00:00,Bangalore,Spice Hub,328.56,70.41,109.95,Cash,56,289.02000000000004
ORD101711,2023-03-13 07:00:00,Hyderabad,Pizza Corner,1844.51,90.27,491.94,UPI,50,1442.84
ORD101712,2023-03-13 08:00:00,Bangalore,Spice Hub,1496.39,38.75,331.34,Cash,28,1203.8000000000002
ORD101713,2023-03-13 09:00:00,Chennai,Pizza Corner,1378.52,56.27,256.57,Card,42,1178.22
ORD101714,2023-03-13 10:00:00,Chennai,South Express,1981.87,5.74,79.06,Card,24,1908.55
ORD101715,2023-03-13 11:00:00,Hyderabad,Biryani House,123.43,63.0,302.03,Card,39,-115.59999999999997
ORD101716,2023-03-13 12:00:00,Delhi,Tandoori Nights,311.05,68.7,476.52,Card,15,-96.76999999999998
ORD101717,2023-03-13 13:00:00,Bangalore,Spice Hub,1541.18,76.29,412.98,Cash,33,1204.49
ORD101718,2023-03-13 14:00:00,Hyderabad,Spice Hub,1395.09,10.8,161.54,Wallet,40,1244.35
ORD101719,2023-03-13 15:00:00,Kolkata,Pizza Corner,,91.82,409.25,Cash,37,
ORD101720,2023-03-13 16:00:00,Mumbai,Spice Hub,1151.55,92.59,48.9,UPI,42,1195.2399999999998
